url,slug,post_id,fixed,reason,issues,changes
https://losangelesinfluence.com,,,False,No matching WP post,Title long (106),[]
https://losangelesinfluence.com/,,,False,No matching WP post,Title long (106),[]
https://losangelesinfluence.com/page/2/,2,,False,No matching WP post,Title long (121),[]
https://losangelesinfluence.com/wp-content/plugins/co-author/public/css/co-author-public.css?ver=1.0.0,co-author-public.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.6,styles.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-content/plugins/wp-user-profile-avatar/assets/lib/fontawesome/all.css?ver=4.4.0,all.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-includes/css/buttons.min.css?ver=7.0,buttons.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-includes/css/dashicons.min.css?ver=7.0,dashicons.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17,mediaelementplayer-legacy.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=7.0,wp-mediaelement.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-includes/css/media-views.min.css?ver=7.0,media-views.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8,imgareaselect.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-content/plugins/wp-user-profile-avatar/assets/css/frontend.min.css?ver=1.0.6,frontend.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-content/themes/losangelesinfluence/style.css?ver=1779861124,style.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-json/,wp-json,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/xmlrpc.php?rsd,xmlrpc.php,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-content/uploads/2026/05/cropped-cropped-Screenshot-2026-05-01-210739-32x32.png,cropped-cropped-Screenshot-2026-05-01-210739-32x32.png,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-content/uploads/2026/05/cropped-cropped-Screenshot-2026-05-01-210739-192x192.png,cropped-cropped-Screenshot-2026-05-01-210739-192x192.png,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/wp-content/uploads/2026/05/cropped-cropped-Screenshot-2026-05-01-210739-180x180.png,cropped-cropped-Screenshot-2026-05-01-210739-180x180.png,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://losangelesinfluence.com/category/localnews/,localnews,,False,No matching WP post,Missing meta desc,[]
https://losangelesinfluence.com/category/entertainmentandmedia/,entertainmentandmedia,,False,No matching WP post,Missing meta desc,[]
https://losangelesinfluence.com/category/business/,business,,False,No matching WP post,Missing meta desc,[]
https://losangelesinfluence.com/category/foodanddining/,foodanddining,,False,No matching WP post,Missing meta desc,[]
https://losangelesinfluence.com/category/artsculture/,artsculture,,False,No matching WP post,Missing meta desc,[]
https://losangelesinfluence.com/editorial-process/,editorial-process,,False,No matching WP post,Missing meta desc,[]
https://losangelesinfluence.com/faq/,faq,,False,No matching WP post,Title short (27) | Missing meta desc,[]
https://losangelesinfluence.com/about-us/,about-us,,False,No matching WP post,Missing meta desc,[]
https://losangelesinfluence.com/contact-us/,contact-us,,False,No matching WP post,Missing meta desc,[]
https://losangelesinfluence.com/about-everforward/,about-everforward,4066.0,True,,Missing meta desc,['Updated meta description (Yoast/RankMath)']
https://losangelesinfluence.com/discover-transformative-power-emotional-wellness-idra-wellness-sensory/,discover-transformative-power-emotional-wellness-idra-wellness-sensory,4041.0,True,,Title long (184) | Missing meta desc,"['Updated SEO title (Yoast/RankMath)', 'Updated meta description (Yoast/RankMath)']"
https://losangelesinfluence.com/revolutionizing-online-fashion-ai-powered-virtual-try-platform/,revolutionizing-online-fashion-ai-powered-virtual-try-platform,4039.0,True,,Title long (128) | Missing meta desc,"['Updated SEO title (Yoast/RankMath)', 'Updated meta description (Yoast/RankMath)']"
https://losangelesinfluence.com/revolutionizing-entertainment-underworld-creative-media-ecosystem-takes-spotlight/,revolutionizing-entertainment-underworld-creative-media-ecosystem-takes-spotlight,4037.0,True,,Title long (117) | Missing meta desc,"['Updated SEO title (Yoast/RankMath)', 'Updated meta description (Yoast/RankMath)']"
https://losangelesinfluence.com/california-businesses-embrace-digital-transformation-across-various-sectors/,california-businesses-embrace-digital-transformation-across-various-sectors,4035.0,True,,Title long (99) | Missing meta desc,"['Updated SEO title (Yoast/RankMath)', 'Updated meta description (Yoast/RankMath)']"
https://losangelesinfluence.com/california-athlete-dives-into-retail-commerce-technology-stunning/,california-athlete-dives-into-retail-commerce-technology-stunning,4033.0,True,,Title long (117) | Missing meta desc,"['Updated SEO title (Yoast/RankMath)', 'Updated meta description (Yoast/RankMath)']"
https://losangelesinfluence.com/maximize-your-creative-potential-across-industries-unleash-power/,maximize-your-creative-potential-across-industries-unleash-power,4031.0,True,,Title long (137) | Missing meta desc,"['Updated SEO title (Yoast/RankMath)', 'Updated meta description (Yoast/RankMath)']"
https://losangelesinfluence.com/category/brian-ferdinand-helix-alpha/,brian-ferdinand-helix-alpha,,False,No matching WP post,Title long (81) | Missing meta desc,[]
https://losangelesinfluence.com/category/about-brian-ferdinand/,about-brian-ferdinand,,False,No matching WP post,Title long (94) | Missing meta desc,[]
https://losangelesinfluence.com/category/europe/,europe,,False,No matching WP post,Missing meta desc,[]
https://losangelesinfluence.com/top-producing-real-estate-advisor-placer-el-dorado/,top-producing-real-estate-advisor-placer-el-dorado,4029.0,True,,Title long (175) | Missing meta desc,"['Updated SEO title (Yoast/RankMath)', 'Updated meta description (Yoast/RankMath)']"
https://losangelesinfluence.com/unlocking-success-boost-your-business-california-expert-solutions/,unlocking-success-boost-your-business-california-expert-solutions,4027.0,True,,Title long (101) | Missing meta desc,"['Updated SEO title (Yoast/RankMath)', 'Updated meta description (Yoast/RankMath)']"
