url,title,h1,h2s,top_words,top_bigrams,word_count
https://losangelesinfluence.com,Los Angeles Influence - &quot;Shaping the Scene &ndash; Capturing the Pulse of Los Angeles Influence&quot;,Local news | Entertainment &amp; media | business | Food | Arts &amp; Culture,Innovative Influence: How Los Angeles Shapes Modern Art and Design Movements | City of Dreams: The Influence of Los Angeles on Modern Art and Design Movements | The City of Angels: How Los Angeles Shaped Hollywood Celebrity Culture | Echoes of the Past: Tracing Los Angeles&#8217; Impact on the Music Industry | Innovative Influence: How Los Angeles Shapes Modern Art and Design Movements | City of Dreams: The Influence of Los Angeles on Modern Art and Design Movements | The City of Angels: How Los Angeles Shaped Hollywood Celebrity Culture | Echoes of the Past: Tracing Los Angeles&#8217; Impact on the Music Industry,"april(16), los(14), angeles(13), strategic(11), brian(10), ferdinand(10), advisor(10), helix(10), alpha(10), influence(9), media(8), modern(6), amp(6), industry(6), city(5), news(5), culture(5), innovative(5), next(5), page(5)","los angeles(13), brian ferdinand(10), ferdinand strategic(10), strategic advisor(10), advisor helix(10), helix alpha(10), april next(5), next page(5), page raquo(5), raquo load(5), how los(4), modern art(4), design movements(4), real estate(4), angeles influence(3)",718
https://losangelesinfluence.com/,Los Angeles Influence - &quot;Shaping the Scene &ndash; Capturing the Pulse of Los Angeles Influence&quot;,Local news | Entertainment &amp; media | business | Food | Arts &amp; Culture,Innovative Influence: How Los Angeles Shapes Modern Art and Design Movements | City of Dreams: The Influence of Los Angeles on Modern Art and Design Movements | The City of Angels: How Los Angeles Shaped Hollywood Celebrity Culture | Echoes of the Past: Tracing Los Angeles&#8217; Impact on the Music Industry | Innovative Influence: How Los Angeles Shapes Modern Art and Design Movements | City of Dreams: The Influence of Los Angeles on Modern Art and Design Movements | The City of Angels: How Los Angeles Shaped Hollywood Celebrity Culture | Echoes of the Past: Tracing Los Angeles&#8217; Impact on the Music Industry,"april(16), los(14), angeles(13), strategic(11), brian(10), ferdinand(10), advisor(10), helix(10), alpha(10), influence(9), media(8), modern(6), amp(6), industry(6), city(5), news(5), culture(5), innovative(5), next(5), page(5)","los angeles(13), brian ferdinand(10), ferdinand strategic(10), strategic advisor(10), advisor helix(10), helix alpha(10), april next(5), next page(5), page raquo(5), raquo load(5), how los(4), modern art(4), design movements(4), real estate(4), angeles influence(3)",718
https://losangelesinfluence.com/page/2/,Los Angeles Influence - Page 2 of 70 - &quot;Shaping the Scene &ndash; Capturing the Pulse of Los Angeles Influence&quot;,Local news | Entertainment &amp; media | business | Food | Arts &amp; Culture,Create an imperium account today for free | Actions | Selected media actions | {{ data.message }} | Drop files to upload | Uploading | Attachment Preview | Details,"april(20), entertainment(7), page(6), amp(6), next(6), news(5), media(5), raquo(5), load(5), los(4), angeles(4), real(4), estate(4), innovative(4), revolutionizing(4), surgery(4), free(4), influence(3), join(3), local(3)","april next(5), next page(5), page raquo(5), raquo load(5), los angeles(4), real estate(4), angeles influence(3), local news(3), entertainment amp(3), amp media(3), arts amp(3), amp culture(3), editorial process(3), join local(2), news entertainment(2)",476
https://losangelesinfluence.com/feed/,Los Angeles Influence,,Table of Contents | Table of Contents | Table of Contents | Table of Contents | Table of Contents | Table of Contents | Table of Contents | Table of Contents,"los(318), angeles(314), city(213), influence(154), art(138), music(138), design(132), fashion(113), global(111), industry(96), cultural(72), movements(62), scene(59), urban(58), modern(56), trends(54), https(44), losangelesinfluence(43), com(43), impact(43)","los angeles(314), modern art(50), design movements(48), influence los(45), angeles influence(44), https losangelesinfluence(43), losangelesinfluence com(43), music industry(42), city angels(28), urban development(25), angeles modern(24), melting pot(23), celebrity culture(23), global music(22), entertainment industry(21)",9131
https://losangelesinfluence.com/comments/feed/,Comments for Los Angeles Influence,,,"comment-(20), https(12), losangelesinfluence(11), com(11), comment(10), wed(10), aug(10), http(10), newsophy(10), main(10), mike(8), smythson(8), testymo(5), really(5), amazing(5), aliquid(5), commodi(5), consequatur(5), yes(5), sure(5)","https losangelesinfluence(11), losangelesinfluence com(11), comment- wed(10), wed aug(10), aug http(10), http newsophy(10), newsophy main(10), main comment-(10), mike smythson(8), testymo https(5), really amazing(5), amazing aliquid(5), aliquid commodi(5), commodi consequatur(5), consequatur comment(5)",338
https://losangelesinfluence.com/wp-content/themes/newsophy/assets/fonts/css/fontello.css?ver=5.13.0,,,,"before(86), content(84), fontello(12), font(9), url(7), format(6), svg(5), normal(5), font-family(3), src(3), font-face(2), eot(2), woff(2), font-weight(2), font-style(2), uncomment(2), break(2), class(2), icon(2), center(2)","before content(84), url font(7), font fontello(7), font-family fontello(3), src url(3), fontello format(3), font-face font-family(2), fontello src(2), fontello eot(2), fontello svg(2), svg fontello(2), format svg(2), font-weight normal(2), font-style normal(2), class icon(2)",412
https://losangelesinfluence.com/wp-content/themes/newsophy/style.css?ver=1.0,,,,"width(170), font-size(135), color(115), margin-bottom(108), display(107), position(97), height(96), var(95), left(87), padding(78), margin(71), float(68), post-content(63), background(61), none(61), font-weight(58), sidebar(55), accent(53), margin-top(50), margin-left(50)","color var(53), float left(53), var accent(52), position relative(48), width height(47), left width(46), display block(46), position absolute(43), font-size font-weight(35), var main(26), text-align center(25), nav-wrapper topmenu(23), display inline-block(22), text-transform uppercase(22), font-size line-height(20)",5008
https://losangelesinfluence.com/wp-content/themes/newsophy/assets/css/responsive.css?ver=1.0,,,,"width(25), feat-item(17), feat-cont(14), container(11), display(10), feat-area(10), grid-template-columns(9), post-item(9), blog-posts(9), image-part(8), height(8), has-sidebar(7), none(7), first-child(7), media(5), only(5), screen(5), max-width(5), auto(5), font-size(5)","feat-item first-child(7), display none(6), media only(5), only screen(5), has-sidebar article(4), feat-area container(4), grid-template-columns grid-gap(4), feat-area feat-item(4), feat-item feat-cont(4), picked-area blog-posts(4), post-item feat-cont(4), feat-cont post-meta(4), first-child image-part(3), width feat-cont(3), blog-posts grid-template-columns(3)",334
https://losangelesinfluence.com/wp-content/themes/newsophy/assets/css/interlace.css?ver=2.6,,,,"rotate(8), data-interlace(7), img(7), position(5), absolute(4), opacity(4), interlace-load-anim(4), webkit-transform(4), transform(4), display(2), block(2), top(2), width(2), height(2), first-of-type(2), z-index(2), loaded(2), rgba(2), linear(2), infinite(2)","position absolute(4), webkit-transform rotate(4), rotate transform(4), transform rotate(4), data-interlace img(3), display block(2), width height(2), img first-of-type(2), z-index data-interlace(2), data-interlace loaded(2), loaded img(2), img img(2), img position(2), absolute opacity(2), interlace-load-anim linear(2)",91
https://losangelesinfluence.com/wp-content/themes/newsophy/assets/css/amp.scss?ver=1.0,,,,"import(2), settings(1), generic(1), functions(1), amp-mode-mouse(1), loadmore-container(1), display(1), none(1)","import settings(1), settings import(1), import generic(1), generic functions(1), functions amp-mode-mouse(1), amp-mode-mouse loadmore-container(1), loadmore-container display(1), display none(1)",9
