url,title,h1,h2s,top_words,top_bigrams,word_count
https://thelosangelesentrepreneur.com,Home - The Los Angeles Entrepreneur,,Easy Guide: How to Make Your Tattoo Look More Attractive | Recent Posts | Recent Comments,"simple(29), how(17), texasfashioninsider(13), success(13), faster(12), tips(12), make(11), performance(10), trending(9), strategies(9), guide(8), inspiration(7), iphone(7), boost(7), speed(7), future(7), lifestyle(6), achieve(6), greater(6), walker(6)","how make(10), faster simple(8), simple tips(8), make iphone(7), iphone faster(7), tips boost(7), boost speed(7), greater walker(6), walker success(6), how achieve(5), achieve greater(5), smart strategies(5), stop being(5), being relevant(5), relevant meaning(5)",617
https://thelosangelesentrepreneur.com/,Home - The Los Angeles Entrepreneur,,Easy Guide: How to Make Your Tattoo Look More Attractive | Recent Posts | Recent Comments,"simple(29), how(17), texasfashioninsider(13), success(13), faster(12), tips(12), make(11), performance(10), trending(9), strategies(9), guide(8), inspiration(7), iphone(7), boost(7), speed(7), future(7), lifestyle(6), achieve(6), greater(6), walker(6)","how make(10), faster simple(8), simple tips(8), make iphone(7), iphone faster(7), tips boost(7), boost speed(7), greater walker(6), walker success(6), how achieve(5), achieve greater(5), smart strategies(5), stop being(5), being relevant(5), relevant meaning(5)",617
https://thelosangelesentrepreneur.com/feed/,The Los Angeles Entrepreneur, |  |  |  |  |  |  |  |  | ,How to Check iPhone Performance Issues | How to Free Up Storage on iPhone | How to Close Background Apps to Improve Speed | Updating iOS to Make iPhone Faster | How to Optimize iPhone Settings for Better Performance | Best Apps and Features to Improve Speed | Common Mistakes That Slow Down iPhone | Conclusion: Best Ways to Make iPhone Faster,"can(150), how(98), simple(88), also(88), time(87), important(68), when(60), helps(59), another(57), one(54), make(51), success(51), tattoo(48), light(46), https(44), better(43), lighting(42), faster(40), even(40), help(40)","over time(36), https thelosangelesentrepreneur(33), thelosangelesentrepreneur com(33), nature photography(25), los angeles(23), angeles entrepreneur(22), appeared first(20), common mistakes(17), can also(15), can make(15), building improvement(13), entrepreneur https(12), another important(12), simple guide(12), furniture fast(12)",10984
https://thelosangelesentrepreneur.com/comments/feed/,Comments for The Los Angeles Entrepreneur,,,"los(2), angeles(2), https(2), comments(1), entrepreneur(1), thelosangelesentrepreneur(1), com(1), empowering(1), entrepreneurs(1), insights(1), resources(1), inspiration(1), succeed(1), city(1), innovation(1), sun(1), hourly(1), wordpress(1), org(1)","los angeles(2), angeles entrepreneur(1), entrepreneur https(1), https thelosangelesentrepreneur(1), thelosangelesentrepreneur com(1), com empowering(1), empowering los(1), angeles entrepreneurs(1), insights resources(1), inspiration succeed(1), city innovation(1), innovation sun(1), hourly https(1), https wordpress(1), wordpress org(1)",28
https://thelosangelesentrepreneur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthelosangelesentrepreneur.com%2F,,,,"https(4), secret(4), ways(4), august(4), thelosangelesentrepreneur(3), com(3), texasfashioninsider(3), easy(3), los(2), angeles(2), entrepreneur(2), home(2), function(2), receiveembedmessage(2), var(2), queryselectorall(2), data-secret(2), can(2), turn(2), future(2)","https thelosangelesentrepreneur(3), thelosangelesentrepreneur com(3), easy ways(3), los angeles(2), angeles entrepreneur(2), data-secret secret(2), can turn(2), turn future(2), entrepreneur https(1), com texasfashioninsider(1), texasfashioninsider https(1), com author(1), author texasfashioninsider(1), texasfashioninsider title(1), title home(1)",112
https://thelosangelesentrepreneur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthelosangelesentrepreneur.com%2F&#038;format=xml,,,,"https(4), secret(4), ways(4), august(4), thelosangelesentrepreneur(3), com(3), texasfashioninsider(3), easy(3), los(2), angeles(2), entrepreneur(2), home(2), function(2), receiveembedmessage(2), var(2), queryselectorall(2), data-secret(2), can(2), turn(2), future(2)","https thelosangelesentrepreneur(3), thelosangelesentrepreneur com(3), easy ways(3), los angeles(2), angeles entrepreneur(2), data-secret secret(2), can turn(2), turn future(2), entrepreneur https(1), com texasfashioninsider(1), texasfashioninsider https(1), com author(1), author texasfashioninsider(1), texasfashioninsider title(1), title home(1)",112
https://thelosangelesentrepreneur.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.5,,,,"form(12), response-output(11), display(7), none(6), position(5), border(5), opacity(5), input(5), type(5), width(4), margin(4), padding(4), border-color(4), spinner(4), hidden(3), height(3), relative(3), before(3), cursor(3), absolute(2)","response-output form(5), input type(5), response-output border-color(4), display none(3), position relative(3), position absolute(2), margin padding(2), padding border(2), none form(2), border solid(2), form submitting(2), top left(2), display inline-block(2), spinner visibility(2), hidden display(2)",207
https://thelosangelesentrepreneur.com/wp-content/plugins/kirki/assets/css/kirki.min.css?ver=6.0.3,,,,"transform(290), opacity(205), important(157), keyframes(112), unset(107), animation-name(101), translatez(48), display(42), top(40), animation-timing-function(39), scale(39), kirki-lightbox-element(39), kirki-lightbox-modal(37), auto(35), bottom(34), left(34), rotate(33), right(33), position(33), height(31)","opacity transform(158), unset important(105), transform translatez(43), kirki-lightbox-element kirki-lightbox-modal(37), transform rotate(32), transform translatex(26), transform scale(23), opacity opacity(22), transform perspective(21), animation-timing-function cubic-bezier(20), transform opacity(20), transform scalex(19), transform translatey(19), position absolute(18), transform scaley(17)",3203
https://thelosangelesentrepreneur.com/wp-content/themes/katen/style.css?ver=6.9.4,,,,"theme(3), uri(3), https(3), license(3), katen(2), themeforest(2), net(2), author(2), themeger(2), name(1), item(1), katen-blog-magazine-wordpress-theme(1), shop(1), description(1), blog(1), magazine(1), wordpress(1), version(1), gnu(1), general(1)","uri https(3), https themeforest(2), themeforest net(2), theme name(1), name katen(1), katen theme(1), theme uri(1), net item(1), item katen-blog-magazine-wordpress-theme(1), katen-blog-magazine-wordpress-theme author(1), author themeger(1), themeger author(1), author uri(1), https themeger(1), themeger shop(1)",37
https://thelosangelesentrepreneur.com/wp-content/themes/katen-child/style.css?ver=6.9.4,,,,"theme(4), uri(3), https(3), themeger(3), license(3), katen(2), template(2), themeforest(2), net(2), author(2), name(1), child(1), user(1), portfolio(1), shop(1), description(1), minimal(1), blog(1), magazine(1), wordpress(1)","uri https(3), https themeforest(2), themeforest net(2), theme name(1), name katen(1), katen child(1), child template(1), template katen(1), katen theme(1), theme uri(1), net user(1), user themeger(1), themeger portfolio(1), portfolio author(1), author themeger(1)",44
