url,title,h1,h2s,top_words,top_bigrams,word_count
https://miamiheralddaily.com,"Miami Herald Daily - &quot;Your Daily Pulse on Miami: Stay Informed, Stay Connected with Miami Herald Daily.&quot;",Miami Herald Daily,Most Viewed | Most Popular | Actions | Selected media actions | {{ data.message }} | Drop files to upload | Uploading | Attachment Preview,"comments(34), read(29), june(20), copy(16), innovative(15), solutions(15), revolutionizing(14), editorial(14), industry(12), home(12), florida(12), real(11), miami(10), july(10), international(10), some(10), dummy(10), staff(10), test(9), world(9)","innovative solutions(10), dummy copy(10), editorial staff(10), staff comments(10), june editorial(8), dyadic international(7), protests when(6), when time(6), time home(6), noah neuman(6), protein production(6), look like(6), miami herald(5), herald daily(5), ultimate guide(5)",1676
https://miamiheralddaily.com/wp-content/themes/wpzoom-prime-news/fonts/primenews.ttf,,,,"bhhb(3), cmap(1), tgasp(1), glyf(1), head(1), dloca(1), maxp(1), name(1), post(1), h-z(1), vvb(1), erml(1), ghb(1), ndggddggd(1), primenews(1), sversion(1), sprimenews(1), sregular(1), rprimenews(1), sfont(1)","bhhb bhhb(2), cmap tgasp(1), tgasp glyf(1), glyf head(1), head dloca(1), dloca maxp(1), maxp name(1), name post(1), post h-z(1), h-z vvb(1), vvb erml(1), erml ghb(1), ghb bhhb(1), bhhb ndggddggd(1), ndggddggd primenews(1)",24
https://miamiheralddaily.com/,"Miami Herald Daily - &quot;Your Daily Pulse on Miami: Stay Informed, Stay Connected with Miami Herald Daily.&quot;",Miami Herald Daily,Most Viewed | Most Popular | Actions | Selected media actions | {{ data.message }} | Drop files to upload | Uploading | Attachment Preview,"comments(34), read(29), june(20), copy(16), innovative(15), solutions(15), revolutionizing(14), editorial(14), industry(12), home(12), florida(12), real(11), miami(10), july(10), international(10), some(10), dummy(10), staff(10), test(9), world(9)","innovative solutions(10), dummy copy(10), editorial staff(10), staff comments(10), june editorial(8), dyadic international(7), protests when(6), when time(6), time home(6), noah neuman(6), protein production(6), look like(6), miami herald(5), herald daily(5), ultimate guide(5)",1676
https://miamiheralddaily.com/page/2/,"Miami Herald Daily - Page 2 of 44 - &quot;Your Daily Pulse on Miami: Stay Informed, Stay Connected with Miami Herald Daily.&quot;",Miami Herald Daily,Most Viewed | Most Popular | Actions | Selected media actions | {{ data.message }} | Drop files to upload | Uploading | Attachment Preview,"comments(21), june(12), editorial(12), revolutionizing(11), business(10), read(10), staff(10), beauty(8), real(8), miami(7), daily(7), industry(7), success(7), innovative(6), technology(6), home(6), news(6), herald(5), stay(5), products(5)","june editorial(10), editorial staff(10), staff comments(10), comments revolutionizing(6), miami herald(5), herald daily(5), small business(5), real estate(5), beauty industry(4), soco lashes(4), business leadership(4), protests when(4), when time(4), time home(4), daily quot(3)",1037
https://miamiheralddaily.com/feed/,Miami Herald Daily,,,"https(45), com(45), miamiheralddaily(43), miami(35), boxr(27), industry(26), solutions(26), first(25), company(25), services(25), mortgage(25), gym(25), daily(24), herald(23), tech(22), dyadic(21), restaurants(21), rss(20), post(20), appeared(20)","https miamiheralddaily(43), miamiheralddaily com(43), miami herald(23), herald daily(23), boxr gym(21), appeared first(20), first miami(20), solara tech(18), capital pro(15), pro services(15), americ mortgage(14), daily https(12), rss rss(10), dyadic international(10), innovative solutions(9)",4692
https://miamiheralddaily.com/comments/feed/,Comments for Miami Herald Daily,,,"comment-(20), https(12), miamiheralddaily(11), com(11), comment(10), wed(10), aug(10), http(10), easynews(10), main(10), testymo(8), really(5), amazing(5), aliquid(5), commodi(5), consequatur(5), mike(5), smythson(5), yes(5), sure(5)","https miamiheralddaily(11), miamiheralddaily com(11), comment- wed(10), wed aug(10), aug http(10), http easynews(10), easynews main(10), main comment-(10), testymo https(5), really amazing(5), amazing aliquid(5), aliquid commodi(5), commodi consequatur(5), consequatur comment(5), mike smythson(5)",336
https://miamiheralddaily.com/wp-content/plugins/coblocks/dist/style-coblocks-extensions.css?ver=3.1.17,,,,"wp-block-media-text(40), coblocks-spacing--(37), wp-block-media-(37), var(22), is-style-outline(18), wp-block-paragraph(16), width(13), margin-left(13), media(13), min-width(13), has-media-on-the-right(13), margin-top(12), url(12), data(12), image(12), svg(12), xml(12), is-style-card(12), calc(12), editor-styles-wrapper(12)","coblocks-spacing-- coblocks-spacing--(20), wp-block-media-text is-style-outline(18), var coblocks-spacing--(15), media min-width(13), has-media-on-the-right wp-block-media-(13), url data(12), data image(12), image svg(12), svg xml(12), wp-block-media-text is-style-card(12), calc var(12), is-style-outline wp-block-media-(12), editor-styles-wrapper wp-block-media-text(12), wp-block-media- margin-left(11), min-width wp-block-media-text(10)",673
https://miamiheralddaily.com/wp-content/plugins/coblocks/dist/style-coblocks-animation.css?ver=2677611078ee87eb3b1c,,,,"opacity(15), transform(12), components-coblocks-animation-toggle(10), components-button(9), body(9), amp(9), coblocks-animate(9), coblocks-icon-animation(8), keyframes(8), animation-duration(7), animation-name(7), hover(5), fill(4), bounce(4), ease-in(4), animation-fill-mode(4), forwards(4), translatex(4), clip-path(4), polygon(4)","amp coblocks-animate(9), components-coblocks-animation-toggle components-button(8), opacity transform(8), animation-duration animation-name(7), hover coblocks-icon-animation(5), animation-fill-mode forwards(4), transform translatex(4), clip-path polygon(4), polygon opacity(4), coblocks-icon-animation medium-circle(3), coblocks-icon-animation small-circle(3), components-button hover(3), components-button aria-expanded(3), aria-expanded true(3), true coblocks-icon-animation(3)",256
https://miamiheralddaily.com/wp-content/plugins/co-author/public/css/co-author-public.css?ver=1.0.0,,,,"all(1), css(1), public-facing(1), functionality(1), included(1), file(1)",public-facing functionality(1),11
https://miamiheralddaily.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.6,,,,"form(12), response-output(11), display(7), none(6), position(5), border(5), opacity(5), input(5), type(5), width(4), margin(4), padding(4), border-color(4), spinner(4), hidden(3), height(3), normal(3), relative(3), before(3), cursor(3)","response-output form(5), input type(5), response-output border-color(4), display none(3), position relative(3), position absolute(2), margin padding(2), padding border(2), normal important(2), none form(2), border solid(2), form submitting(2), top left(2), display inline-block(2), spinner visibility(2)",210
