url,title,h1,h2s,top_words,top_bigrams,word_count
https://londoninfluencerdaily.com,"London Influencer Daily - London Influencer Daily: Shaping Trends, Connecting Voices",Influencer Spotlights | Trends in London | trending now in london | events | fashion and beauty,Recent Posts | Recent Comments | Archives | Categories | Create an imperium account today for free | Actions | Selected media actions | {{ data.message }},"london(15), amp(13), innovation(11), media(11), influencer(9), fashion(9), creative(9), april(9), events(7), daily(6), free(6), beauty(6), revolutionizing(6), next(6), global(6), trending(5), now(5), new(5), social(5), filmmaker(5)","london influencer(5), influencer daily(5), trending now(5), fashion amp(5), amp beauty(5), making waves(5), influencer spotlights(4), food amp(4), amp travel(4), media industry(4), next page(4), page raquo(4), raquo load(4), author shreyans(4), shreyans zaveri(4)",793
https://londoninfluencerdaily.com/,"London Influencer Daily - London Influencer Daily: Shaping Trends, Connecting Voices",Influencer Spotlights | Trends in London | trending now in london | events | fashion and beauty,Recent Posts | Recent Comments | Archives | Categories | Create an imperium account today for free | Actions | Selected media actions | {{ data.message }},"london(15), amp(13), innovation(11), media(11), influencer(9), fashion(9), creative(9), april(9), events(7), daily(6), free(6), beauty(6), revolutionizing(6), next(6), global(6), trending(5), now(5), new(5), social(5), filmmaker(5)","london influencer(5), influencer daily(5), trending now(5), fashion amp(5), amp beauty(5), making waves(5), influencer spotlights(4), food amp(4), amp travel(4), media industry(4), next page(4), page raquo(4), raquo load(4), author shreyans(4), shreyans zaveri(4)",793
https://londoninfluencerdaily.com/page/2/,"London Influencer Daily - Page 2 of 22 - London Influencer Daily: Shaping Trends, Connecting Voices",Influencer Spotlights | Trends in London | trending now in london | events | fashion and beauty,Recent Posts | Recent Comments | Archives | Categories | Create an imperium account today for free | Actions | Selected media actions | {{ data.message }},"london(14), amp(13), influencer(9), april(9), fashion(8), new(8), innovation(8), events(7), daily(6), free(6), beauty(6), october(6), next(6), media(6), page(5), trends(5), trending(5), now(5), social(5), global(5)","london influencer(5), influencer daily(5), trending now(5), fashion amp(5), amp beauty(5), shreyans zaveri(5), influencer spotlights(4), food amp(4), amp travel(4), court dismisses(4), fraud allegations(4), next page(4), page raquo(4), raquo load(4), claim free(3)",756
https://londoninfluencerdaily.com/feed/,London Influencer Daily,,,"media(52), jasmine(43), creative(39), kapoor(30), industry(29), through(29), success(28), com(27), london(26), innovation(25), growth(25), business(25), kris(25), influencer(24), https(24), daily(23), londoninfluencerdaily(23), storytelling(23), hollywood(23), global(21)","jasmine kapoor(30), london influencer(23), influencer daily(23), https londoninfluencerdaily(23), londoninfluencerdaily com(23), appeared first(20), first london(20), making waves(13), cookietruth media(11), media group(11), shreyans zaveri(9), women rights(8), silicon development(8), looking ahead(7), media industries(7)",5423
https://londoninfluencerdaily.com/comments/feed/,Comments for London Influencer Daily,,,"comment-(20), https(12), londoninfluencerdaily(11), com(11), comment(10), wed(10), aug(10), http(10), easynews(10), main(10), testymo(8), mike(5), smythson(5), yes(5), sure(5), sed(5), perspiciatis(5), unde(5), omnis(5), iste(5)","https londoninfluencerdaily(11), londoninfluencerdaily com(11), comment- wed(10), wed aug(10), aug http(10), http easynews(10), easynews main(10), main comment-(10), mike smythson(5), smythson https(5), yes sure(5), sure sed(5), sed perspiciatis(5), perspiciatis unde(5), unde omnis(5)",331
https://londoninfluencerdaily.com/wp-content/themes/newsophy/assets/fonts/css/fontello.css?ver=5.13.0,,,,"before(86), content(84), fontello(12), font(9), url(7), format(6), svg(5), normal(5), font-family(3), src(3), font-face(2), eot(2), woff(2), font-weight(2), font-style(2), uncomment(2), break(2), class(2), icon(2), center(2)","before content(84), url font(7), font fontello(7), font-family fontello(3), src url(3), fontello format(3), font-face font-family(2), fontello src(2), fontello eot(2), fontello svg(2), svg fontello(2), format svg(2), font-weight normal(2), font-style normal(2), class icon(2)",412
https://londoninfluencerdaily.com/wp-content/themes/newsophy/style.css?ver=1.0,,,,"width(170), font-size(134), color(114), margin-bottom(108), display(107), position(97), height(96), var(95), left(87), padding(78), margin(71), float(68), post-content(63), background(61), none(61), font-weight(58), sidebar(55), accent(53), margin-top(50), margin-left(50)","color var(53), float left(53), var accent(52), position relative(48), width height(47), left width(46), display block(46), position absolute(43), font-size font-weight(35), var main(26), text-align center(25), nav-wrapper topmenu(23), display inline-block(22), text-transform uppercase(22), color fff(22)",5007
https://londoninfluencerdaily.com/wp-content/themes/newsophy/assets/css/responsive.css?ver=1.0,,,,"width(25), feat-item(17), feat-cont(14), container(11), display(10), feat-area(10), grid-template-columns(9), post-item(9), blog-posts(9), image-part(8), height(8), has-sidebar(7), none(7), first-child(7), media(5), only(5), screen(5), max-width(5), auto(5), font-size(5)","feat-item first-child(7), display none(6), media only(5), only screen(5), has-sidebar article(4), feat-area container(4), grid-template-columns grid-gap(4), feat-area feat-item(4), feat-item feat-cont(4), picked-area blog-posts(4), post-item feat-cont(4), feat-cont post-meta(4), first-child image-part(3), width feat-cont(3), blog-posts grid-template-columns(3)",334
https://londoninfluencerdaily.com/wp-content/themes/newsophy/assets/css/interlace.css?ver=2.6,,,,"rotate(8), data-interlace(7), img(7), position(5), absolute(4), opacity(4), interlace-load-anim(4), webkit-transform(4), transform(4), display(2), block(2), top(2), width(2), height(2), first-of-type(2), z-index(2), loaded(2), rgba(2), linear(2), infinite(2)","position absolute(4), webkit-transform rotate(4), rotate transform(4), transform rotate(4), data-interlace img(3), display block(2), width height(2), img first-of-type(2), z-index data-interlace(2), data-interlace loaded(2), loaded img(2), img img(2), img position(2), absolute opacity(2), interlace-load-anim linear(2)",91
https://londoninfluencerdaily.com/wp-content/themes/newsophy/assets/css/amp.scss?ver=1.0,,,,"import(2), settings(1), generic(1), functions(1), amp-mode-mouse(1), loadmore-container(1), display(1), none(1)","import settings(1), settings import(1), import generic(1), generic functions(1), functions amp-mode-mouse(1), amp-mode-mouse loadmore-container(1), loadmore-container display(1), display none(1)",9
