url,status,load_time_s,title,title_length,meta_description,meta_desc_length,h1_count,canonical,noindex,images_missing_alt,has_og_tags,has_schema,issues
https://londoninfluencerdaily.com,200,1.43,"London Influencer Daily - London Influencer Daily: Shaping Trends, Connecting Voices",84,"London Influencer Daily: Shaping Trends, Connecting Voices",58,5,https://londoninfluencerdaily.com/,False,0,True,True,Title long (84) | Meta short (58) | Multiple H1s (5)
https://londoninfluencerdaily.com/xmlrpc.php,405,0.84,,0,,0,0,,False,0,False,False,HTTP 405 | Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/,200,0.51,"London Influencer Daily - London Influencer Daily: Shaping Trends, Connecting Voices",84,"London Influencer Daily: Shaping Trends, Connecting Voices",58,5,https://londoninfluencerdaily.com/,False,0,True,True,Title long (84) | Meta short (58) | Multiple H1s (5)
https://londoninfluencerdaily.com/page/2/,200,1.37,"London Influencer Daily - Page 2 of 22 - London Influencer Daily: Shaping Trends, Connecting Voices",99,"London Influencer Daily: Shaping Trends, Connecting Voices",58,5,https://londoninfluencerdaily.com/page/2/,False,0,True,True,Title long (99) | Meta short (58) | Multiple H1s (5)
https://londoninfluencerdaily.com/feed/,200,1.65,London Influencer Daily,23,,0,0,,False,0,False,False,Title short (23) | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/comments/feed/,200,0.83,Comments for London Influencer Daily,36,,0,0,,False,0,False,False,Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/wp-content/themes/newsophy/assets/fonts/css/fontello.css?ver=5.13.0,200,0.31,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/wp-content/themes/newsophy/style.css?ver=1.0,200,0.34,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/wp-content/themes/newsophy/assets/css/responsive.css?ver=1.0,200,0.33,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/wp-content/themes/newsophy/assets/css/interlace.css?ver=2.6,200,0.22,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/wp-content/themes/newsophy/assets/css/amp.scss?ver=1.0,200,0.25,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/wp-content/plugins/coblocks/dist/style-coblocks-extensions.css?ver=3.1.17,200,0.28,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/wp-content/plugins/coblocks/dist/style-coblocks-animation.css?ver=2677611078ee87eb3b1c,200,0.29,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/wp-content/plugins/co-author/public/css/co-author-public.css?ver=1.0.0,200,0.22,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.6,200,0.22,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/wp-includes/css/buttons.min.css?ver=7.0,200,0.22,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://londoninfluencerdaily.com/wp-includes/css/dashicons.min.css?ver=7.0,200,0.33,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
