url,slug,post_id,fixed,reason,issues,changes
https://nyartisinal.com,,,False,No matching WP post,Title long (155) | No H1,[]
https://nyartisinal.com/,,,False,No matching WP post,Title long (155) | No H1,[]
https://nyartisinal.com/page/2/,2,,False,No matching WP post,Title long (170) | No H1,[]
https://nyartisinal.com/wp-includes/css/dist/block-library/style.min.css?ver=6.9.4,style.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://nyartisinal.com/wp-content/plugins/co-author/public/css/co-author-public.css?ver=1.0.0,co-author-public.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://nyartisinal.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.5,styles.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://nyartisinal.com/wp-content/plugins/wp-user-profile-avatar/assets/lib/fontawesome/all.css?ver=4.4.0,all.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://nyartisinal.com/wp-includes/css/buttons.min.css?ver=6.9.4,buttons.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://nyartisinal.com/wp-includes/css/dashicons.min.css?ver=6.9.4,dashicons.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://nyartisinal.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17,mediaelementplayer-legacy.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://nyartisinal.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.9.4,wp-mediaelement.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://nyartisinal.com/wp-includes/css/media-views.min.css?ver=6.9.4,media-views.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://nyartisinal.com/wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8,imgareaselect.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://nyartisinal.com/wp-content/plugins/wp-user-profile-avatar/assets/css/frontend.min.css?ver=1.0.6,frontend.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
