url,status,load_time_s,title,title_length,meta_description,meta_desc_length,h1_count,canonical,noindex,images_missing_alt,has_og_tags,has_schema,issues
https://lasvegasmonthlyreview.com,200,1.12,"Las Vegas Monthly Review - Explore the essence of New York art and artisan culture with nyartisinal.com: Crafting stories, inspiring creativity, celebrating diversity.",167,"Explore the essence of New York art and artisan culture with nyartisinal.com: Crafting stories, inspiring creativity, celebrating diversity.",140,1,https://lasvegasmonthlyreview.com/,False,0,True,True,Title long (167)
https://lasvegasmonthlyreview.com/,200,0.29,"Las Vegas Monthly Review - Explore the essence of New York art and artisan culture with nyartisinal.com: Crafting stories, inspiring creativity, celebrating diversity.",167,"Explore the essence of New York art and artisan culture with nyartisinal.com: Crafting stories, inspiring creativity, celebrating diversity.",140,1,https://lasvegasmonthlyreview.com/,False,0,True,True,Title long (167)
https://lasvegasmonthlyreview.com/page/2/,200,1.01,"Las Vegas Monthly Review - Page 2 of 16 - Explore the essence of New York art and artisan culture with nyartisinal.com: Crafting stories, inspiring creativity, celebrating diversity.",182,"Explore the essence of New York art and artisan culture with nyartisinal.com: Crafting stories, inspiring creativity, celebrating diversity.",140,1,https://lasvegasmonthlyreview.com/page/2/,False,0,True,True,Title long (182)
https://lasvegasmonthlyreview.com/wp-content/plugins/co-author/public/css/co-author-public.css?ver=1.0.0,200,0.19,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.6,200,0.19,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-content/plugins/wp-user-profile-avatar/assets/lib/fontawesome/all.css?ver=4.4.0,200,0.29,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-includes/css/buttons.min.css?ver=7.0,200,0.15,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-includes/css/dashicons.min.css?ver=7.0,200,0.3,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17,200,0.22,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=7.0,200,0.18,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-includes/css/media-views.min.css?ver=7.0,200,0.25,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8,200,0.2,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-content/plugins/wp-user-profile-avatar/assets/css/frontend.min.css?ver=7.0,200,0.18,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-content/themes/las-vegas-monthly/style.css?ver=7.0,200,0.17,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-json/,200,1.08,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/xmlrpc.php?rsd,200,0.68,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-content/uploads/2024/12/cropped-2ec2bc8c7c6c4c609d637839755d69ff-free-32x32.png,200,0.19,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-content/uploads/2024/12/cropped-2ec2bc8c7c6c4c609d637839755d69ff-free-192x192.png,200,0.23,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/wp-content/uploads/2024/12/cropped-2ec2bc8c7c6c4c609d637839755d69ff-free-180x180.png,200,0.23,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://lasvegasmonthlyreview.com/category/newyorkinfocus/,200,1.03,New York in Focus Archives - Las Vegas Monthly Review,53,,0,1,https://lasvegasmonthlyreview.com/category/newyorkinfocus/,False,0,True,True,Missing meta desc
https://lasvegasmonthlyreview.com/category/local-news-highlights/,200,1.57,Local New Highlights Archives - Las Vegas Monthly Review,56,,0,1,https://lasvegasmonthlyreview.com/category/local-news-highlights/,False,0,True,True,Missing meta desc
