url,slug,post_id,fixed,reason,issues,changes
https://newyorkluxurymag.com,,,False,No matching WP post,Title short (26) | Meta short (36) | No H1 | Slow (4.05s),[]
https://newyorkluxurymag.com/,,,False,No matching WP post,Title short (26) | Meta short (36) | No H1,[]
https://newyorkluxurymag.com/feed/,feed,,False,No matching WP post,Title short (19) | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/comments/feed/,feed,,False,No matching WP post,Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewyorkluxurymag.com%2F,embed,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewyorkluxurymag.com%2F&#038;format=xml,embed,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/powerkit/assets/fonts/powerkit-icons.woff?ver=3.0.7,powerkit-icons.woff,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/powerkit/assets/css/powerkit.css?ver=3.0.7,powerkit.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/advanced-popups/public/css/advanced-popups-public.css?ver=1.2.2,advanced-popups-public.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/powerkit/modules/author-box/public/css/public-powerkit-author-box.css?ver=3.0.7,public-powerkit-author-box.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/powerkit/modules/social-links/public/css/public-powerkit-social-links.css?ver=3.0.7,public-powerkit-social-links.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/powerkit/modules/twitter/public/css/public-powerkit-twitter.css?ver=3.0.7,public-powerkit-twitter.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.48.0,elementor-icons.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=4.0.4,frontend.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/uploads/elementor/css/post-9016.css?ver=1777808552,post-9016.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=4.0.4,widget-spacer.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=4.0.4,widget-heading.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=4.0.4,widget-divider.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=4.0.4,widget-image.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/uploads/elementor/css/post-12386.css?ver=1777808552,post-12386.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17,mediaelementplayer-legacy.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.9.4,wp-mediaelement.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-json/,wp-json,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-json/wp/v2/pages/12386,12386,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/advanced-popups/fonts/advanced-popups-icons.woff,advanced-popups-icons.woff,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/uploads/2026/04/cropped-Logos-80x80.png,cropped-Logos-80x80.png,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/uploads/2026/04/cropped-Logos-300x300.png,cropped-Logos-300x300.png,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/uploads/elementor/css/post-2902.css?ver=1777808552,post-2902.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/uploads/elementor/css/post-1763.css?ver=1777808552,post-1763.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5,swiper.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/uploads/elementor/css/post-1709.css?ver=1777808552,post-1709.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/uploads/elementor/css/post-1063.css?ver=1777808553,post-1063.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=4.0.4,e-swiper.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/trx_addons/css/font-icons/css/trx_addons_icons.css,trx_addons_icons.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/trx_addons/js/magnific/magnific-popup.min.css,magnific-popup.min.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/trx_addons/css/__styles.css,__styles.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/trx_addons/css/trx_addons.animations.css,trx_addons.animations.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/trx_addons/components/shortcodes/blogger/blogger.css,blogger.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/trx_addons/components/shortcodes/content/content.css,content.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/plugins/trx_addons/components/widgets/video/video.css,video.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/themes/chronicle/skins/default/css/font-icons/css/fontello.css,fontello.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
https://newyorkluxurymag.com/wp-content/themes/chronicle/skins/default/trx_addons/components/widgets/video_list/video_list.css,video_list.css,,False,No matching WP post,Missing title | Missing meta desc | No H1 | No OG tags | No Schema,[]
